,company,model,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine,seats
6659,Mahindra,Mahindra KUV 100 mFALCON G80 K2,2017,400000,32000,Petrol,Manual,Second,18,1198,6
6660,Maruti,Maruti Alto LXI,2004,70000,70000,Petrol,Manual,Second,19,796,5
6661,Maruti,Maruti Swift Dzire VXi,2009,250000,80000,Petrol,Manual,First,17,1298,5
6662,Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,910000,80000,Diesel,Manual,Second,12,2494,8
6663,Maruti,Maruti Swift Dzire VDI,2018,720000,25000,Diesel,Manual,First,28,1248,5
6664,Maruti,Maruti Swift Dzire ZDI,2015,590000,50000,Diesel,Manual,First,26,1248,5
6665,Chevrolet,Chevrolet Tavera Neo 3 10 Seats BSIII,2015,434000,120000,Diesel,Manual,First,13,2499,10
6666,Mahindra,Mahindra Bolero DI BSIII,2006,145000,170000,Diesel,Manual,First,13,2523,7
6667,Mahindra,Mahindra KUV 100 G80 K4 Plus 5Str,2018,445000,19700,Petrol,Manual,First,18,1198,5
6668,Hyundai,Hyundai Santro Xing GL Plus LPG,2011,191000,70000,LPG,Manual,First,13,1086,5
6669,Ford,Ford Figo Aspire 1.5 TDCi Titanium,2018,372000,50000,Diesel,Manual,Fourth,25,1498,5
6670,Maruti,Maruti Wagon R LXI,2005,65000,90000,Petrol,Manual,Second,18,998,5
6671,Ford,Ford Figo Diesel LXI,2015,300000,140000,Diesel,Manual,First,20,1399,5
6672,Mahindra,Mahindra Scorpio 2.6 DX,2003,125000,120000,Diesel,Manual,Third,12,2609,8
6673,Tata,Tata Tigor 1.2 Revotron XZ Option,2017,520000,40000,Petrol,Manual,First,20,1199,5
6674,Maruti,Maruti Alto 800 LXI,2014,190000,70000,Petrol,Manual,Third,22,796,5
6675,Datsun,Datsun RediGO 1.0 S,2018,310000,7000,Petrol,Manual,First,22,999,5
6676,Toyota,Toyota Innova 2.5 VX 8 STR BSIV,2012,750000,90000,Diesel,Manual,First,12,2494,8
6677,Mahindra,Mahindra TUV 300 mHAWK100 T8 AMT,2016,750000,110000,Diesel,Automatic,First,18,1493,7
6678,Maruti,Maruti Alto K10 VXI,2019,350000,15000,Petrol,Manual,First,23,998,5
6679,Maruti,Maruti Alto 800 VXI,2020,360000,5000,Petrol,Manual,First,22,796,5
6680,Renault,Renault KWID RXE,2017,285000,5000,Petrol,Manual,First,25,799,5
6681,Maruti,Maruti Alto 800 LX,2013,160000,70000,Petrol,Manual,Second,22,796,5
6682,Datsun,Datsun GO Plus D,2015,229999,60000,Petrol,Manual,Second,19,1198,7
6683,Maruti,Maruti Alto LXi,2007,85000,120000,Petrol,Manual,Third,19,796,5
6684,Datsun,Datsun RediGO 1.0 S,2018,300000,7000,Petrol,Manual,First,22,999,5
6685,Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,675000,120000,Diesel,Manual,First,12,2179,7
6686,Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIII,2014,700000,145241,Diesel,Manual,First,12,2179,7
6687,Mahindra,Mahindra Scorpio 2.6 Turbo 7 Str,2008,400000,110000,Diesel,Manual,First,12,2609,8
6688,Renault,Renault KWID RXT,2016,254999,30000,Petrol,Manual,Third,25,799,5
6689,Mahindra,Mahindra Scorpio S10 7 Seater,2015,1050000,80000,Diesel,Manual,Second,15,2179,7
6690,Maruti,Maruti Swift Dzire VDI,2013,390000,100000,Diesel,Manual,First,23,1248,5
6691,Toyota,Toyota Etios Liva GD,2015,450000,80000,Diesel,Manual,First,23,1364,5
6692,Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1630000,40000,Diesel,Automatic,Second,11,2755,7
6693,Maruti,Maruti Vitara Brezza VDi Option,2017,725000,50000,Diesel,Manual,First,24,1248,5
6694,Tata,Tata Safari Storme LX,2013,466000,95500,Diesel,Manual,Second,14,2179,7
6695,Ford,Ford Figo 1.2P Ambiente MT,2017,370000,40000,Petrol,Manual,Second,18,1196,5
6696,Maruti,Maruti Zen Estilo 1.1 VXI BSIII,2007,150000,70000,Petrol,Manual,Third,18,1061,5
6697,Maruti,Maruti Celerio ZXI Optional,2017,483000,15000,Petrol,Manual,First,23,998,5
6698,Hyundai,Hyundai Grand i10 Magna,2016,470000,10000,Petrol,Manual,First,18,1197,5
6699,Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,950000,25000,Diesel,Manual,First,24,1248,5
6700,Hyundai,Hyundai Verna 1.6 VTVT,2013,450000,50000,Petrol,Manual,Third,17,1591,5
6701,Toyota,Toyota Etios VX,2011,345000,70000,Petrol,Manual,First,17,1496,5
6702,Maruti,Maruti A-Star Vxi,2009,300000,60000,Petrol,Manual,First,19,998,5
6703,Maruti,Maruti Zen Estilo VXI BSIII,2007,160000,74800,Petrol,Manual,Second,18,998,5
6704,Maruti,Maruti 800 AC BSIII,2004,120000,80000,Petrol,Manual,Second,16,796,4
6705,Tata,Tata Zest Revotron 1.2 XT,2020,500000,40000,Petrol,Manual,First,17,1193,5
6706,Mahindra,Mahindra XUV500 W9 2WD,2018,1350000,40000,Diesel,Manual,First,16,2179,7
6707,Hyundai,Hyundai Grand i10 1.2 CRDi Asta,2017,455000,50000,Diesel,Manual,First,24,1186,5
6708,Hyundai,Hyundai EON Era Plus,2013,165000,45000,Petrol,Manual,Second,21,814,5
6709,Maruti,Maruti Swift VXI Optional,2016,470000,23700,Petrol,Manual,First,20,1197,5
6710,Maruti,Maruti Swift VXI Deca,2016,470000,23700,Petrol,Manual,First,20,1197,5
6711,Jeep,Jeep Compass 1.4 Sport,2019,1520000,10000,Petrol,Manual,First,16,1368,5
6712,Maruti,Maruti Alto K10 VXI,2014,229999,53473,Petrol,Manual,First,23,998,5
6713,Mahindra,Mahindra Bolero 2011-2019 DI NON AC BS III White,2011,250000,100000,Diesel,Manual,Second,15,2523,9
6714,Mahindra,Mahindra XUV500 W10 2WD,2016,1350000,25000,Diesel,Manual,First,16,2179,7
6715,Hyundai,Hyundai Santro Xing GLS,2013,220000,80000,Petrol,Manual,First,17,1086,5
6716,Hyundai,Hyundai Xcent 1.1 CRDi S,2015,360000,120000,Diesel,Manual,First,24,1120,5
6717,Maruti,Maruti Alto K10 VXI,2018,350000,40000,Petrol,Manual,First,23,998,5
6718,Hyundai,Hyundai Verna 1.6 SX CRDi (O),2012,500000,70000,Diesel,Manual,First,22,1582,5
6719,Chevrolet,Chevrolet Beat Diesel LT,2013,145000,90000,Diesel,Manual,Third,25,936,5
6720,Chevrolet,Chevrolet Sail Hatchback 1.2,2014,300000,51000,Petrol,Manual,First,18,1199,5
6721,Hyundai,Hyundai Aent GLE,2009,180000,87000,Petrol,Manual,Second,13,1495,5
6722,Maruti,Maruti Swift Dzire VDI,2013,530000,40000,Diesel,Manual,First,23,1248,5
6723,Renault,Renault Duster 110PS Diesel RxL,2014,620000,90000,Diesel,Manual,Second,19,1461,5
6724,Toyota,Toyota Etios G,2015,360000,110000,Petrol,Manual,Third,16,1496,5
6725,Hyundai,Hyundai Santro Xing GLS,2010,245000,86000,Petrol,Manual,Second,17,1086,5
6726,Ford,Ford Ikon 1.6 Really Sport,2003,130000,80000,Petrol,Manual,Third,14,1597,5
6727,Maruti,Maruti Esteem LX - BSIII,1999,70000,65000,Petrol,Manual,Fourth,15,1298,5
6728,Maruti,Maruti Esteem LX - BSIII,1999,70000,70000,Petrol,Manual,Fourth,15,1298,5
6729,Ford,Ford Fiesta 1.5 TDCi Titanium,2014,650000,140000,Diesel,Manual,Second,25,1498,5
6730,Maruti,Maruti Swift VXI,2019,610000,18000,Petrol,Manual,First,21,1197,5
6731,Maruti,Maruti Alto K10 VXI,2015,300000,24000,Petrol,Manual,First,23,998,5
6732,Hyundai,Hyundai Grand i10 CRDi Magna,2014,425000,60000,Diesel,Manual,First,24,1120,5
6733,Hyundai,Hyundai Verna 1.6 SX CRDi (O),2012,450000,150000,Diesel,Manual,Third,22,1582,5
6734,Hyundai,Hyundai Verna 1.6 CRDI,2011,450000,108000,Diesel,Manual,First,22,1582,5
6735,Hyundai,Hyundai i10 Sportz AT,2011,340000,60000,Petrol,Automatic,Third,16,1197,5
6736,Maruti,Maruti Ertiga LDI Option,2013,650000,90000,Diesel,Manual,First,20,1248,7
6737,Tata,Tata Indigo CS LS (TDI) BS III,2009,160000,70000,Diesel,Manual,First,19,1396,5
6738,Tata,Tata Indica Vista TDI LS,2014,250000,120000,Diesel,Manual,First,19,1405,5
6739,Chevrolet,Chevrolet Beat Diesel LT,2012,225000,100000,Diesel,Manual,Third,25,936,5
6740,Tata,Tata Indica V2 2001-2011 DLS BSIII,2007,55000,75958,Diesel,Manual,Second,17,1396,5
6741,Maruti,Maruti 800 AC,1996,42000,70000,Petrol,Manual,Third,16,796,4
6742,Hyundai,Hyundai Tucson CRDi,2006,282000,128000,Diesel,Manual,Fourth,12,1991,7
6743,Tata,Tata Indica V2 DLS TC,2007,80000,110000,Diesel,Manual,Third,16,1405,5
6744,Maruti,Maruti Swift Dzire VXI,2016,500000,40000,Petrol,Manual,First,20,1197,5
6745,Ford,Ford Figo Aspire 1.5 TDCi Ambiente,2016,500000,70000,Diesel,Manual,First,25,1498,5
6746,Maruti,Maruti Swift VDI,2011,400000,60000,Diesel,Manual,First,22,1248,5
6747,Mahindra,Mahindra Bolero 2011-2019 SLX,2013,550000,90000,Diesel,Manual,First,15,2523,7
6748,Tata,Tata New Safari Dicor LX 4X2 BS IV,2007,200000,70000,Diesel,Manual,Second,13,2179,7
6749,Hyundai,Hyundai i10 Sportz,2012,280000,65000,Petrol,Manual,First,20,1197,5
6750,Maruti,Maruti Swift Dzire VDI,2014,580000,88000,Diesel,Manual,First,23,1248,5
6751,Tata,Tata Manza Aura (ABS) Quadrajet,2009,100000,80000,Diesel,Manual,Third,18,1248,5
6752,Mahindra,Mahindra Scorpio EX,2014,550000,60000,Diesel,Manual,First,14,2523,8
6753,Mahindra,Mahindra TUV 300 T4 Plus,2017,700000,38000,Diesel,Manual,First,18,1493,7
6754,Tata,Tata Manza Aqua Safire,2010,150000,80000,Petrol,Manual,Third,15,1368,5
6755,Hyundai,Hyundai EON Magna Plus,2014,190000,60000,Petrol,Manual,Second,21,814,5
6756,Mahindra,Mahindra Bolero 2011-2019 SLE,2013,500000,110000,Diesel,Manual,First,15,2523,7
6757,Maruti,Maruti Swift VDI BSIV,2017,640000,110000,Diesel,Manual,First,25,1248,5
6758,Skoda,Skoda Fabia 1.2L Diesel Elegance,2011,340000,145000,Diesel,Manual,First,20,1199,5
6759,Hyundai,Hyundai Elite i20 Asta Option Diesel,2019,811000,43000,Diesel,Manual,First,22,1396,5
6760,Maruti,Maruti Ritz LDi,2016,409999,120000,Diesel,Manual,First,23,1248,5
6761,Maruti,Maruti Swift Lxi BSIII,2007,220000,136000,Petrol,Manual,Second,16,1298,5
6762,Tata,Tata Indica V2 DLS BSIII,2013,170000,120000,Diesel,Manual,Second,17,1405,5
6763,Hyundai,Hyundai Elite i20 Petrol Asta Option,2018,700000,25000,Petrol,Manual,First,18,1197,5
6764,Mahindra,Mahindra Scorpio S10 4WD,2015,950000,80000,Diesel,Manual,Second,15,2179,7
6765,Hyundai,Hyundai Aent GLS 1.6 ABS,2003,80000,40000,Petrol,Manual,Second,14,1599,5
6766,Jaguar,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,Diesel,Automatic,First,13,1999,5
6767,Lexus,Lexus ES 300h,2019,5150000,20000,Petrol,Automatic,First,22,2487,5
6768,Jaguar,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Automatic,First,19,1999,5
6769,Tata,Tata Safari Storme EX,2015,503000,110000,Diesel,Manual,First,14,2179,7
6770,Volvo,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Automatic,First,18,1969,5
6771,Toyota,Toyota Camry 2.5 Hybrid,2016,2000000,68089,Petrol,Automatic,First,19,2494,5
6772,Maruti,Maruti Wagon R LXI,2013,225000,58343,Petrol,Manual,First,21,998,5
6773,Maruti,Maruti Baleno Alpha 1.3,2018,740000,38817,Diesel,Manual,First,27,1248,5
6774,Honda,Honda Jazz VX,2016,550000,56494,Petrol,Manual,First,18,1199,5
6775,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,Diesel,Manual,Second,12,2494,7
6776,Maruti,Maruti Swift AMT VVT VXI,2019,650000,5621,Petrol,Automatic,First,22,1197,5
6777,Toyota,Toyota Etios VX,2017,625000,25538,Petrol,Manual,First,16,1496,5
6778,Maruti,Maruti Swift AMT ZXI,2018,600000,69779,Petrol,Automatic,First,22,1197,5
6779,Hyundai,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,Diesel,Manual,First,24,1186,5
6780,BMW,BMW X4 M Sport X xDrive20d,2019,5400000,7500,Diesel,Automatic,First,16,1995,5
6781,BMW,BMW X4 M Sport X xDrive20d,2019,5500000,8500,Diesel,Automatic,First,16,1995,5
6782,Honda,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,Petrol,Automatic,First,19,1199,5
6783,Skoda,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,Petrol,Automatic,First,14,1598,5
6784,Volvo,Volvo V40 D3 R-Design,2018,2475000,2000,Diesel,Automatic,First,16,1984,5
6785,Maruti,Maruti Swift Dzire VDI,2014,420000,120000,Diesel,Manual,Second,23,1248,5
6786,Maruti,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,899000,35000,Diesel,Manual,First,25,1248,5
6787,Datsun,Datsun GO T Petrol,2019,459999,35000,Petrol,Manual,First,19,1198,5
6788,Hyundai,Hyundai Verna CRDi SX ABS,2008,150000,120000,Diesel,Manual,Second,18,1493,5
6789,Renault,Renault KWID 1.0 RXT Optional,2017,350000,25000,Petrol,Manual,First,23,999,5
6790,Toyota,Toyota Etios GD,2015,509999,100000,Diesel,Manual,Second,23,1364,5
6791,Mahindra,Mahindra Bolero 2011-2019 Plus Non AC,2013,500000,120000,Diesel,Manual,Third,15,2523,9
6792,Tata,Tata Zest Revotron 1.2 XT,2017,370000,35000,Petrol,Manual,First,17,1193,5
6793,Maruti,Maruti Alto K10 2010-2014 VXI,2013,240000,44000,Petrol,Manual,Second,20,998,5
6794,Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,530000,100000,Diesel,Manual,Second,22,1396,5
6795,Mahindra,Mahindra Scorpio S10 7 Seater,2015,1000000,133000,Diesel,Manual,Second,15,2179,7
6796,Toyota,Toyota Innova Crysta 2.4 VX MT BSIV,2018,1600000,35000,Diesel,Manual,Second,13,2393,7
6797,Hyundai,Hyundai i10 Sportz,2014,350000,64000,Petrol,Manual,First,20,1197,5
6798,Mahindra,Mahindra XUV500 AT W10 FWD,2015,1100000,70000,Diesel,Automatic,First,16,2179,7
6799,Hyundai,Hyundai i20 1.2 Magna,2011,220000,70000,Petrol,Manual,First,18,1197,5
6800,Hyundai,Hyundai Grand i10 Sportz,2015,350000,100000,Petrol,Manual,First,18,1197,5
6801,Maruti,Maruti Swift LDI,2013,370000,90000,Diesel,Manual,Second,22,1248,5
6802,Maruti,Maruti Swift Dzire VXi,2014,220000,50000,Petrol,Manual,First,17,1298,5
6803,Chevrolet,Chevrolet Sail Hatchback LT ABS,2013,200000,80000,Diesel,Manual,First,22,1248,5
6804,Mahindra,Mahindra KUV 100 mFALCON D75 K4,2017,400000,50000,Diesel,Manual,First,25,1198,6
6805,Fiat,Fiat Grande Punto 1.4 Emotion,2009,150000,55000,Petrol,Manual,First,14,1368,5
6806,Toyota,Toyota Innova Crysta 2.7 GX AT 8 STR,2020,1500000,40000,Petrol,Automatic,First,10,2694,8
6807,Maruti,Maruti Omni 5 Seater BSIV,2011,130000,70000,Petrol,Manual,Second,14,796,5
6808,Maruti,Maruti Alto 800 LXI,2013,185000,80000,Petrol,Manual,Second,22,796,5
6809,Hyundai,Hyundai Santro Xing (Non-AC),2010,110000,80000,Petrol,Manual,Second,0,1086,5
6810,Mahindra,Mahindra Bolero 2011-2019 SLX,2012,450000,120000,Diesel,Manual,First,15,2523,7
6811,Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,500000,20000,Petrol,Manual,Second,18,1197,5
6812,Ford,Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,570000,31596,Petrol,Manual,First,17,1497,5
6813,Mahindra,Mahindra XUV500 W6 2WD,2013,650000,85710,Diesel,Manual,First,15,2179,7
6814,Toyota,Toyota Fortuner 3.0 Diesel,2012,1680000,129627,Diesel,Manual,First,11,2982,7
6815,Datsun,Datsun RediGO T Option,2018,250000,10000,Petrol,Manual,First,22,799,5
6816,Hyundai,Hyundai i10 Sportz,2014,320000,15000,Petrol,Manual,First,20,1197,5
6817,Maruti,Maruti Wagon R AMT VXI,2017,440000,35000,Petrol,Automatic,First,20,998,5
6818,Hyundai,Hyundai i20 Sportz 1.2,2013,315000,49000,Petrol,Manual,Second,18,1197,5
6819,Tata,Tata Manza Aura Quadrajet,2010,202999,158000,Diesel,Manual,First,18,1248,5
6820,Hyundai,Hyundai EON Era,2012,179000,30000,Petrol,Manual,Second,21,814,5
6821,Hyundai,Hyundai i10 Magna 1.2 iTech SE,2008,140000,60000,Petrol,Manual,Second,20,1197,5
6822,Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2008,150000,40000,Petrol,Manual,Second,18,1061,5
6823,Mahindra,Mahindra Bolero SLX,2011,440000,60000,Diesel,Manual,Second,13,2523,7
6824,Ford,Ford Figo Diesel EXI,2011,250000,55130,Diesel,Manual,Second,20,1399,5
6825,Maruti,Maruti Wagon R VXI BS IV,2014,330000,22000,Petrol,Manual,First,20,998,5
6826,Ford,Ford Figo Petrol ZXI,2010,250000,48000,Petrol,Manual,First,15,1196,5
6827,Hyundai,Hyundai i20 Magna,2012,335000,45000,Petrol,Manual,First,18,1197,5
6828,Mahindra,Mahindra XUV500 W4,2016,1025000,22522,Diesel,Manual,First,16,2179,7
6829,Hyundai,Hyundai i20 1.2 Magna,2012,320000,51856,Petrol,Manual,Third,18,1197,5
6830,Maruti,Maruti Ciaz RS ZXi Plus,2015,550000,29434,Petrol,Manual,First,20,1373,5
6831,Honda,Honda WR-V i-DTEC VX,2018,800000,25000,Diesel,Manual,First,25,1498,5
6832,Tata,Tata Tiago 1.2 Revotron XZ,2017,380000,28000,Petrol,Manual,Second,23,1199,5
6833,Renault,Renault Duster 85PS Diesel RxL Optional,2013,400000,44500,Diesel,Manual,Second,20,1461,5
6834,Maruti,Maruti Wagon R VXI BS IV,2016,375000,34500,Petrol,Manual,First,20,998,5
6835,Honda,Honda City i-VTEC CVT ZX,2017,1100000,20000,Petrol,Automatic,First,18,1497,5
6836,Hyundai,Hyundai i20 1.2 Spotz,2018,650000,15000,Petrol,Manual,First,18,1197,5
6837,Nissan,Nissan Micra XV CVT,2014,361000,26000,Petrol,Automatic,First,19,1198,5
6838,Hyundai,Hyundai EON D Lite Plus,2012,140000,20000,Petrol,Manual,First,21,814,5
6839,Hyundai,Hyundai Xcent 1.2 VTVT S,2019,550000,3000,Petrol,Manual,First,20,1197,5
6840,Honda,Honda Amaze VX Petrol BSIV,2019,670000,20000,Petrol,Manual,First,19,1199,5
6841,Maruti,Maruti Vitara Brezza ZDi Plus,2017,880000,25000,Diesel,Manual,First,24,1248,5
6842,Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,950000,35000,Diesel,Manual,First,23,1498,5
6843,Chevrolet,Chevrolet Cruze LTZ,2010,300000,60000,Diesel,Manual,First,18,1991,5
6844,Honda,Honda City i-VTEC CVT VX,2017,1150000,6825,Petrol,Automatic,First,18,1497,5
6845,Chevrolet,Chevrolet Cruze LTZ AT,2015,450000,155000,Diesel,Automatic,First,14,1998,5
6846,Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2018,375000,50000,CNG,Manual,First,21,1196,5
6847,Maruti,Maruti Ertiga BSIV VXI,2016,600000,13500,Petrol,Manual,First,17,1373,7
6848,Toyota,Toyota Innova 2.5 V Diesel 8-seater,2008,700000,260000,Diesel,Manual,First,12,2494,8
6849,Hyundai,Hyundai Xcent 1.2 CRDi S,2018,600000,65000,Diesel,Manual,First,25,1186,5
6850,Mahindra,Mahindra Xylo H9,2014,630000,95000,Diesel,Manual,Second,14,2179,8
6851,Maruti,Maruti Ciaz ZXi,2016,590000,40000,Petrol,Manual,Second,20,1373,5
6852,Hyundai,Hyundai Santro Era,2019,420000,30000,Petrol,Manual,First,20,1086,5
6853,Mitsubishi,Mitsubishi Pajero Sport 4X4 Dual Tone,2016,1950000,120000,Diesel,Manual,First,13,2477,7
6854,Tata,Tata New Safari Dicor EX 4X2 BS IV,2013,541000,112011,Diesel,Manual,First,13,2179,7
6855,Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,900000,125000,Diesel,Manual,First,12,2494,7
6856,Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,900000,125000,Diesel,Manual,First,12,2494,7
6857,Tata,Tata Manza Aura Quadrajet,2009,250000,43000,Diesel,Manual,First,18,1248,5
6858,Mahindra,Mahindra Bolero 2011-2019 SLE,2019,670000,53534,Diesel,Manual,First,15,2523,7
6859,Tata,Tata Tigor 2017-2020 XZ Plus,2019,530000,20000,Petrol,Manual,First,20,1199,5
6860,Chevrolet,Chevrolet Beat Diesel LT,2012,150000,70000,Diesel,Manual,Second,25,936,5
6861,Mahindra,Mahindra XUV500 W8 2WD,2013,550000,70000,Diesel,Manual,Third,15,2179,7
6862,Mahindra,Mahindra Scorpio 1.99 S4 Plus,2015,650000,150000,Diesel,Manual,First,15,1997,7
6863,Tata,Tata Indica Vista TDI LX,2012,180000,100000,Diesel,Manual,Second,19,1405,5
6864,Mahindra,Mahindra Thar 4X4,2015,585000,50000,Diesel,Manual,First,16,2498,7
6865,Hyundai,Hyundai i20 Magna,2013,345000,120000,Petrol,Manual,Second,18,1197,5
6866,Maruti,Maruti Swift VDI,2013,350000,110000,Diesel,Manual,Third,22,1248,5
6867,Honda,Honda BRV i-VTEC V MT,2016,725000,140000,Petrol,Manual,First,15,1497,7
6868,Tata,Tata Venture EX 7 Str,2012,250000,120000,Diesel,Manual,First,15,1405,7
6869,Maruti,Maruti 800 AC,2002,45000,70000,Petrol,Manual,Second,16,796,4
6870,Toyota,Toyota Innova 2.5 E Diesel MS 8-seater,2007,409999,248119,Diesel,Manual,Fourth,12,2494,8
6871,Renault,Renault KWID 1.0 RXT Optional,2017,325000,16500,Petrol,Manual,Second,23,999,5
6872,Maruti,Maruti Alto K10 VXI,2016,350000,9900,Petrol,Manual,First,23,998,5
6873,Maruti,Maruti Alto LXi,2012,180000,80000,Petrol,Manual,Third,19,796,5
6874,Fiat,Fiat Linea Emotion,2010,150000,100000,Petrol,Manual,Second,16,1368,5
6875,Maruti,Maruti Dzire ZXI,2020,700000,20000,Petrol,Manual,First,23,1197,5
6876,Maruti,Maruti Ciaz ZDi Plus SHVS,2016,795000,90000,Diesel,Manual,First,28,1248,5
6877,Mahindra,Mahindra Thar CRDe,2019,950000,15000,Diesel,Manual,First,16,2498,6
6878,Volkswagen,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,885000,75000,Diesel,Automatic,First,21,1498,5
6879,Maruti,Maruti Ritz LDi,2011,160000,140000,Diesel,Manual,First,21,1248,5
6880,Hyundai,Hyundai i20 1.4 CRDi Asta,2012,300000,120000,Diesel,Manual,Second,23,1396,5
6881,Volkswagen,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2018,950000,75000,Diesel,Automatic,First,21,1498,5
6882,Maruti,Maruti Ertiga VDI,2015,549000,90000,Diesel,Manual,First,20,1248,7
6883,Audi,Audi A3 35 TDI Premium Plus,2018,3000000,20000,Diesel,Automatic,First,20,1968,5
6884,Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1200000,61000,Diesel,Manual,First,12,2494,7
6885,Renault,Renault Fluence Diesel E4,2012,570000,100000,Diesel,Manual,Second,21,1461,5
6886,Mahindra,Mahindra Thar CRDe,2017,800000,60000,Diesel,Manual,Second,16,2498,6
6887,Hyundai,Hyundai Verna CRDi SX ABS,2009,375000,100000,Diesel,Manual,First,18,1493,5
6888,Mahindra,Mahindra Bolero SLX,2009,300000,170000,Diesel,Manual,Third,13,2523,7
6889,Toyota,Toyota Etios G,2013,350000,100000,Petrol,Manual,Second,16,1496,5
6890,Mahindra,Mahindra Bolero SLX,2011,400000,120000,Diesel,Manual,Second,13,2523,7
6891,Volkswagen,Volkswagen Polo 1.5 TDI Comfortline,2015,434999,50000,Diesel,Manual,First,20,1498,5
6892,Maruti,Maruti Alto 800 LXI,2015,260000,25000,Petrol,Manual,First,22,796,5
6893,Maruti,Maruti Swift VDI,2013,450000,24019,Diesel,Manual,First,22,1248,5
6894,Hyundai,Hyundai Verna 1.6 SX,2013,459999,80000,Diesel,Manual,Second,22,1582,5
6895,Maruti,Maruti Ritz VDi ABS,2011,210000,100000,Diesel,Manual,Second,21,1248,5
6896,Maruti,Maruti Swift Dzire VXI,2015,540000,93000,Petrol,Manual,Second,20,1197,5
6897,Maruti,Maruti Ertiga SHVS VDI,2017,710000,50000,Diesel,Manual,First,24,1248,7
6898,Maruti,Maruti Alto 800 VXI,2018,285000,22000,Petrol,Manual,First,24,796,5
6899,Hyundai,Hyundai Creta 1.4 E Plus,2019,990000,19600,Diesel,Manual,First,22,1396,5
6900,Tata,Tata Indigo CS eGLS BS IV,2017,362000,104000,Petrol,Manual,First,15,1193,5
6901,Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,880000,33000,Diesel,Manual,First,23,1498,5
6902,Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,700000,60000,Diesel,Manual,First,18,1493,7
6903,Mahindra,Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,60000,Diesel,Manual,First,15,2523,9
6904,Nissan,Nissan Terrano XL,2015,700000,40000,Petrol,Manual,First,13,1598,5
6905,Tata,Tata Tiago 1.05 Revotorq XT,2016,400000,60000,Diesel,Manual,First,27,1047,5
6906,Hyundai,Hyundai Aent Executive LPG,2010,165000,80000,LPG,Manual,First,13,1495,5
6907,Toyota,Toyota Innova 2.5 V Diesel 8-seater,2007,350000,376412,Diesel,Manual,Second,12,2494,8
6908,Maruti,Maruti Ertiga VXI,2014,425000,80000,Petrol,Manual,Third,16,1373,7
6909,Hyundai,Hyundai Santro Xing GL Plus,2012,180000,70000,Petrol,Manual,First,17,1086,5
6910,Maruti,Maruti Alto K10 2010-2014 VXI,2012,170000,90000,Petrol,Manual,Third,20,998,5
